Date,Shift,Component,Defect Type,Temperature,Rejected Qty,Produced Qty,Machine,Sand Moisture (%),Pouring Time (sec),Operator,Cooling Time (min),Mold Hardness,Humidity (%),Inspection Result,Rejection Rate (%),Month,Year
2025-08-21,B,Wheel Hub,Porosity,670.0,12,1134,M3,4.88,21.01,OP13,46,75,82,Fail,1.06,8.0,2025.0
2025-06-28,B,Engine Block,Misrun,765.0,81,721,M5,4.44,24.31,OP12,80,76,67,Fail,11.23,6.0,2025.0
2025-05-10,C,Gear Housing,Shrinkage,657.0,53,1046,M4,7.39,11.26,OP02,62,80,56,Fail,5.07,5.0,2025.0
2025-12-10,A,Wheel Hub,Shrinkage,724.0,34,853,M2,5.2,23.48,OP14,68,84,43,Fail,3.99,12.0,2025.0
2026-05-04,C,Engine Block,Shrinkage,669.0,51,449,M5,5.33,30.0,OP06,58,86,74,Fail,11.36,5.0,2026.0
2025-02-02,B,Engine Block,Cold Shut,736.0,4,893,M1,3.76,30.0,OP14,57,60,75,Fail,0.45,2.0,2025.0
2025-03-29,A,Brake Drum,Sand Inclusion,707.0,53,866,M5,5.4,21.47,OP07,62,66,54,Fail,6.12,3.0,2025.0
2026-02-28,B,Cylinder Head,Porosity,681.0,62,1126,M2,6.71,20.16,OP04,48,95,50,Fail,5.51,2.0,2026.0
2025-07-24,B,Brake Drum,Crack,739.0,27,453,M2,5.65,12.99,OP03,48,72,49,Pass,5.96,7.0,2025.0
2025-06-03,C,Clutch Plate,Porosity,655.0,55,586,M2,5.44,14.78,OP03,20,84,59,Pass,9.39,6.0,2025.0
2026-03-02,C,Clutch Plate,Cold Shut,751.0,87,1010,M5,3.07,30.0,OP20,27,60,41,Fail,8.61,3.0,2026.0
2026-03-30,A,Clutch Plate,Shrinkage,719.0,72,679,M2,3.41,26.27,OP11,26,70,65,Fail,10.6,3.0,2026.0
2025-07-20,A,Brake Drum,Sand Inclusion,772.0,53,888,M1,6.8,27.35,OP16,79,91,49,Fail,5.97,7.0,2025.0
2025-07-06,B,Clutch Plate,Crack,683.0,86,863,M4,3.01,29.25,OP02,72,77,57,Fail,9.97,7.0,2025.0
2025-09-25,B,Cylinder Head,Crack,686.0,45,759,M5,5.13,22.4,OP17,60,92,49,Pass,5.93,9.0,2025.0
2025-04-22,B,Clutch Plate,Shrinkage,656.0,82,1115,M3,4.02,23.79,OP08,40,64,66,Pass,7.35,4.0,2025.0
2026-05-06,B,Gear Housing,Misrun,702.0,15,621,M2,5.36,20.4,OP03,55,65,55,Fail,2.42,5.0,2026.0
2025-08-28,A,Gear Housing,Misrun,694.0,48,459,M3,3.98,17.56,OP03,51,69,61,Fail,10.46,8.0,2025.0
2025-07-28,A,Clutch Plate,Misrun,706.0,10,471,M4,4.38,20.6,OP04,39,75,80,Fail,2.12,7.0,2025.0
2025-06-11,C,Gear Housing,Sand Inclusion,694.0,38,403,M2,7.19,15.68,OP10,85,90,63,Fail,9.43,6.0,2025.0
2026-01-20,A,Gear Housing,Shrinkage,779.0,67,704,M1,6.37,26.17,OP19,51,69,59,Fail,9.52,1.0,2026.0
2025-04-10,B,Wheel Hub,Crack,696.0,93,963,M2,3.42,13.75,OP07,39,72,67,Pass,9.66,4.0,2025.0
2026-02-06,A,Brake Drum,Misrun,766.0,79,782,M4,4.58,28.97,OP13,58,81,35,Fail,10.1,2.0,2026.0
2025-11-25,B,Gear Housing,Sand Inclusion,724.0,37,1009,M1,5.89,24.67,OP13,39,80,50,Pass,3.67,11.0,2025.0
2026-03-31,A,Wheel Hub,Crack,663.0,1,453,M4,7.44,23.86,OP20,90,64,85,Fail,0.22,3.0,2026.0
2025-06-10,C,Clutch Plate,Sand Inclusion,680.0,55,564,M4,4.72,26.28,OP03,30,71,64,Pass,9.75,6.0,2025.0
2025-02-09,A,Engine Block,Porosity,725.0,43,774,M1,3.22,22.26,OP02,41,80,82,Pass,5.56,2.0,2025.0
2026-01-18,A,Gear Housing,Porosity,659.0,94,958,M5,4.31,28.2,OP15,53,86,56,Fail,9.81,1.0,2026.0
,A,Cylinder Head,Crack,699.0,100,1029,M1,7.05,19.27,OP02,34,93,66,Fail,9.72,,
2025-07-17,C,Cylinder Head,Crack,729.0,97,927,M4,5.52,29.73,OP07,31,88,52,Fail,10.46,7.0,2025.0
2025-10-22,A,Gear Housing,Crack,756.0,47,757,M1,5.41,12.55,OP17,49,79,50,Pass,6.21,10.0,2025.0
2025-09-13,C,Brake Drum,Shrinkage,757.0,7,455,M4,5.77,14.14,OP15,25,73,83,Fail,1.54,9.0,2025.0
2025-11-30,A,Wheel Hub,Shrinkage,705.0,33,449,M4,4.25,26.7,OP17,29,86,56,Fail,7.35,11.0,2025.0
2025-06-30,B,Clutch Plate,Shrinkage,728.0,38,787,M1,3.33,19.78,OP18,42,84,67,Pass,4.83,6.0,2025.0
2025-10-11,B,Cylinder Head,Shrinkage,706.0,72,1011,M3,6.57,17.78,OP05,73,92,38,Pass,7.12,10.0,2025.0
2025-01-06,B,Wheel Hub,Cold Shut,650.0,32,421,M4,6.44,13.63,OP17,41,87,48,Pass,7.6,1.0,2025.0
2025-07-22,A,Clutch Plate,Crack,752.0,34,504,M3,5.43,15.2,OP01,26,83,38,Fail,6.75,7.0,2025.0
2025-12-12,B,Wheel Hub,Shrinkage,776.0,66,953,M5,5.28,22.51,OP07,53,89,65,Fail,6.93,12.0,2025.0
2026-03-17,A,Engine Block,Cold Shut,672.0,68,846,M3,5.53,19.47,OP16,80,87,52,Fail,8.04,3.0,2026.0
2026-04-28,B,Wheel Hub,Crack,685.0,61,1018,M2,4.61,26.05,OP01,63,77,67,Fail,5.99,4.0,2026.0
2025-07-24,A,Wheel Hub,Crack,708.0,45,1028,M5,4.83,23.07,OP10,80,63,76,Fail,4.38,7.0,2025.0
2026-01-14,A,Wheel Hub,Porosity,702.0,19,1096,M5,4.52,12.59,OP20,56,73,56,Fail,1.73,1.0,2026.0
2025-06-01,A,Clutch Plate,Sand Inclusion,697.0,5,1030,M3,3.12,21.4,OP04,20,81,48,Fail,0.49,6.0,2025.0
2025-07-12,C,Brake Drum,Crack,677.0,58,506,M2,5.27,20.19,OP09,85,74,72,Pass,11.46,7.0,2025.0
2025-05-29,A,Wheel Hub,Crack,720.0,8,582,M1,6.32,23.98,OP05,65,62,81,Fail,1.37,5.0,2025.0
2025-10-06,B,Gear Housing,Cold Shut,715.0,40,799,M3,3.77,23.74,OP14,36,95,41,Fail,5.01,10.0,2025.0
2025-12-05,A,Clutch Plate,Crack,694.0,55,507,M4,5.36,16.5,OP08,88,67,61,Pass,10.85,12.0,2025.0
2025-01-10,C,Cylinder Head,Crack,777.0,48,676,M3,6.55,28.99,OP18,35,77,57,Fail,7.1,1.0,2025.0
2025-02-13,A,Wheel Hub,Shrinkage,746.0,54,495,M3,3.49,19.47,OP20,65,67,71,Pass,10.91,2.0,2025.0
2026-02-19,B,Brake Drum,Misrun,734.0,62,908,M4,6.46,25.01,OP13,61,69,63,Fail,6.83,2.0,2026.0
2026-03-01,B,Clutch Plate,Misrun,704.0,45,487,M1,5.37,15.66,OP02,73,64,38,Pass,9.24,3.0,2026.0
2026-01-11,C,Cylinder Head,Cold Shut,729.0,111,943,M1,7.09,21.65,OP04,24,60,78,Fail,11.77,1.0,2026.0
2025-07-26,C,Wheel Hub,Shrinkage,756.0,97,1163,M5,5.71,15.15,OP19,23,94,84,Pass,8.34,7.0,2025.0
2026-04-25,C,Clutch Plate,Misrun,772.0,32,1048,M4,7.06,14.59,OP14,56,61,48,Fail,3.05,4.0,2026.0
2026-04-23,C,Engine Block,Misrun,766.0,98,891,M4,6.75,16.19,OP14,51,69,48,Pass,11.0,4.0,2026.0
2025-11-17,A,Clutch Plate,Cold Shut,745.0,27,923,M5,5.95,25.76,OP10,28,89,77,Pass,2.93,11.0,2025.0
2026-04-20,B,Engine Block,Porosity,779.0,1,650,M1,7.5,18.7,OP11,21,91,40,Fail,0.15,4.0,2026.0
2026-04-17,C,Wheel Hub,Porosity,662.0,46,652,M1,3.67,28.7,OP13,43,75,66,Fail,7.06,4.0,2026.0
2025-01-13,A,Clutch Plate,Crack,765.0,7,539,M5,5.86,16.75,OP02,49,65,67,Pass,1.3,1.0,2025.0
2026-01-18,C,Cylinder Head,Porosity,692.0,28,764,M3,7.23,15.69,OP15,50,62,41,Pass,3.66,1.0,2026.0
2025-10-27,C,Engine Block,Crack,727.0,39,879,M4,3.76,14.23,OP07,49,78,36,Pass,4.44,10.0,2025.0
2025-10-03,B,Gear Housing,Cold Shut,654.0,16,1050,M1,3.77,13.61,OP10,37,88,61,Fail,1.52,10.0,2025.0
2025-06-09,B,Cylinder Head,Crack,710.0,94,906,M5,5.1,14.87,OP03,45,68,38,Pass,10.38,6.0,2025.0
2025-12-13,A,Wheel Hub,Cold Shut,692.0,3,1002,M3,3.89,15.18,OP10,48,89,60,Fail,0.3,12.0,2025.0
2026-05-09,A,Cylinder Head,Crack,735.0,38,499,M4,4.04,11.69,OP11,47,84,70,Pass,7.62,5.0,2026.0
2026-01-15,C,Gear Housing,Cold Shut,728.0,82,1114,M1,3.89,28.38,OP03,27,87,49,Fail,7.36,1.0,2026.0
2025-01-15,C,Engine Block,Crack,675.0,40,435,M5,3.07,25.57,OP19,54,87,53,Pass,9.2,1.0,2025.0
2026-04-06,C,Brake Drum,Porosity,763.0,4,914,M5,5.46,27.57,OP08,52,77,72,Fail,0.44,4.0,2026.0
2025-12-16,B,Clutch Plate,Misrun,668.0,24,540,M1,6.27,21.02,OP04,60,84,56,Fail,4.44,12.0,2025.0
2026-04-17,B,Gear Housing,Sand Inclusion,652.0,11,1064,M1,5.31,28.54,OP15,58,65,81,Fail,1.03,4.0,2026.0
2025-04-24,B,Gear Housing,Sand Inclusion,767.0,14,892,M3,4.54,11.83,OP09,47,83,71,Fail,1.57,4.0,2025.0
2025-12-24,A,Wheel Hub,Cold Shut,691.0,8,441,M2,3.73,26.89,OP12,66,73,48,Pass,1.81,12.0,2025.0
2025-03-15,A,Cylinder Head,Shrinkage,683.0,24,1145,M1,7.16,13.35,OP13,36,81,35,Fail,2.1,3.0,2025.0
2026-05-10,B,Cylinder Head,Crack,683.0,24,917,M2,5.45,16.1,OP19,45,76,38,Fail,2.62,5.0,2026.0
2025-09-27,A,Clutch Plate,Sand Inclusion,755.0,44,488,M4,6.83,18.32,OP19,36,75,77,Pass,9.02,9.0,2025.0
2026-02-13,B,Gear Housing,Cold Shut,742.0,18,694,M5,6.9,15.56,OP11,88,87,69,Fail,2.59,2.0,2026.0
2026-03-08,A,Brake Drum,Porosity,742.0,12,761,M5,3.91,17.2,OP17,73,75,69,Pass,1.58,3.0,2026.0
2025-09-02,B,Cylinder Head,Sand Inclusion,749.0,47,740,M4,3.04,23.25,OP03,56,91,64,Fail,6.35,9.0,2025.0
2025-07-01,B,Engine Block,Crack,745.0,16,501,M5,6.23,20.76,OP10,50,61,39,Pass,3.19,7.0,2025.0
2025-04-01,A,Cylinder Head,Shrinkage,731.0,8,1160,M5,4.25,14.53,OP15,57,91,78,Pass,0.69,4.0,2025.0
2025-12-13,B,Cylinder Head,Porosity,729.0,1,466,M5,3.49,24.82,OP01,40,66,77,Pass,0.21,12.0,2025.0
2025-12-07,B,Gear Housing,Shrinkage,748.0,76,1133,M4,6.96,28.78,OP12,42,61,35,Pass,6.71,12.0,2025.0
2025-04-03,C,Wheel Hub,Porosity,774.0,102,858,M5,4.61,10.01,OP06,63,84,47,Pass,11.89,4.0,2025.0
2025-07-31,C,Clutch Plate,Crack,733.0,21,457,M4,7.36,15.64,OP13,66,94,80,Fail,4.6,7.0,2025.0
2025-04-05,B,Engine Block,Shrinkage,716.894983277592,101,900,M2,4.83,20.01,OP16,27,94,78,Fail,11.22,4.0,2025.0
2025-05-27,C,Gear Housing,Crack,728.0,25,526,M5,5.84,12.07,OP02,20,80,66,Pass,4.75,5.0,2025.0
2025-12-29,A,Engine Block,Sand Inclusion,692.0,103,868,M2,3.87,16.4,OP08,40,69,38,Fail,11.87,12.0,2025.0
2025-12-29,A,Clutch Plate,Misrun,748.0,79,1018,M3,4.7,23.88,OP17,24,90,71,Fail,7.76,12.0,2025.0
2025-09-27,C,Brake Drum,Crack,748.0,27,423,M1,7.5,19.12,OP03,27,92,79,Fail,6.38,9.0,2025.0
2025-02-21,B,Gear Housing,Shrinkage,650.0,28,971,M4,6.32,11.96,OP13,69,85,64,Pass,2.88,2.0,2025.0
2026-04-02,B,Clutch Plate,Shrinkage,688.0,32,860,M1,3.02,18.79,OP08,33,90,55,Pass,3.72,4.0,2026.0
2025-04-25,B,Gear Housing,Misrun,730.0,104,976,M5,4.76,27.37,OP06,36,89,63,Pass,10.66,4.0,2025.0
2025-03-24,B,Engine Block,Sand Inclusion,770.0,12,581,M5,5.64,10.87,OP04,35,75,68,Pass,2.07,3.0,2025.0
2026-03-14,B,Gear Housing,Cold Shut,673.0,40,974,M2,3.76,22.62,OP14,23,78,41,Fail,4.11,3.0,2026.0
2026-02-12,B,Gear Housing,Sand Inclusion,659.0,60,737,M5,4.77,14.23,OP16,76,69,37,Pass,8.14,2.0,2026.0
2025-01-26,A,Cylinder Head,Crack,750.0,63,654,M3,3.11,22.24,OP03,88,72,80,Fail,9.63,1.0,2025.0
2025-04-13,C,Engine Block,Cold Shut,685.0,7,463,M1,7.46,11.06,OP19,49,78,55,Pass,1.51,4.0,2025.0
2026-01-01,B,Wheel Hub,Cold Shut,668.0,66,1133,M2,5.43,25.1,OP13,52,80,78,Pass,5.83,1.0,2026.0
2025-03-05,B,Wheel Hub,Sand Inclusion,674.0,21,412,M3,7.06,14.05,OP07,43,86,62,Fail,5.1,3.0,2025.0
2026-03-26,A,Wheel Hub,Misrun,702.0,32,520,M1,5.22,14.17,OP12,53,72,52,Pass,6.15,3.0,2026.0
2025-06-01,A,Wheel Hub,Porosity,680.0,29,506,M3,4.47,28.73,OP10,28,67,52,Fail,5.73,6.0,2025.0
2025-07-21,C,Brake Drum,Cold Shut,659.0,0,683,M2,6.27,22.53,OP15,68,71,66,Pass,0.0,7.0,2025.0
2025-11-22,C,Clutch Plate,Misrun,680.0,28,844,M1,6.99,15.71,OP09,72,74,79,Fail,3.32,11.0,2025.0
2026-02-14,B,Engine Block,Misrun,712.0,9,489,M4,5.0,17.29,OP02,44,66,49,Pass,1.84,2.0,2026.0
2025-11-22,B,Gear Housing,Porosity,671.0,30,621,M4,5.62,27.81,OP12,78,80,46,Pass,4.83,11.0,2025.0
2025-04-06,B,Wheel Hub,Misrun,746.0,34,462,M3,5.24,23.02,OP13,63,90,57,Pass,7.36,4.0,2025.0
2025-12-08,C,Clutch Plate,Porosity,712.0,23,588,M1,3.21,17.07,OP11,23,64,48,Pass,3.91,12.0,2025.0
2025-09-28,C,Wheel Hub,Sand Inclusion,692.0,6,1008,M1,6.48,23.9,OP20,31,80,56,Pass,0.6,9.0,2025.0
2025-12-20,C,Clutch Plate,Cold Shut,742.0,43,537,M1,4.88,25.4,OP14,51,89,69,Fail,8.01,12.0,2025.0
2025-02-17,A,Brake Drum,Cold Shut,738.0,11,421,M4,3.17,19.95,OP09,66,61,80,Fail,2.61,2.0,2025.0
2025-03-19,A,Wheel Hub,Cold Shut,686.0,48,437,M3,6.15,22.63,OP07,79,70,46,Pass,10.98,3.0,2025.0
2025-05-30,C,Clutch Plate,Crack,756.0,23,952,M2,6.14,29.46,OP10,64,91,44,Fail,2.42,5.0,2025.0
2025-10-22,C,Clutch Plate,Crack,651.0,11,862,M5,6.01,27.24,OP15,83,60,78,Pass,1.28,10.0,2025.0
2025-08-16,A,Engine Block,Misrun,678.0,37,602,M3,3.56,22.12,OP13,38,84,70,Fail,6.15,8.0,2025.0
2025-01-01,B,Brake Drum,Misrun,767.0,10,597,M1,5.7,28.85,OP11,45,65,57,Pass,1.68,1.0,2025.0
2026-03-09,A,Engine Block,Porosity,721.0,49,1129,M2,7.47,21.48,OP07,52,63,64,Fail,4.34,3.0,2026.0
2025-08-13,C,Engine Block,Shrinkage,735.0,10,482,M5,6.7,26.77,OP17,79,87,66,Fail,2.07,8.0,2025.0
2025-05-08,B,Brake Drum,Crack,769.0,37,828,M2,7.2,10.22,OP15,62,81,43,Pass,4.47,5.0,2025.0
2025-02-12,C,Engine Block,Cold Shut,759.0,5,710,M1,3.1,26.7,OP01,88,81,81,Fail,0.7,2.0,2025.0
2025-06-09,C,Wheel Hub,Porosity,716.894983277592,81,689,M3,5.08,13.76,OP15,89,70,64,Fail,11.76,6.0,2025.0
2025-05-28,A,Clutch Plate,Shrinkage,722.0,72,806,M3,6.64,29.0,OP07,88,72,81,Fail,8.93,5.0,2025.0
2025-11-07,A,Gear Housing,Porosity,679.0,2,428,M5,3.05,13.73,OP01,20,62,43,Pass,0.47,11.0,2025.0
2025-08-09,A,Cylinder Head,Sand Inclusion,719.0,101,992,M3,4.42,29.7,OP18,66,60,83,Pass,10.18,8.0,2025.0
2025-01-27,C,Brake Drum,Misrun,731.0,41,511,M2,7.24,13.38,OP10,44,83,73,Pass,8.02,1.0,2025.0
2026-02-04,A,Brake Drum,Crack,720.0,19,548,M4,4.07,16.23,OP02,53,84,62,Pass,3.47,2.0,2026.0
2025-02-07,B,Gear Housing,Cold Shut,759.0,11,1055,M4,7.14,30.0,OP06,69,82,56,Pass,1.04,2.0,2025.0
2025-09-04,A,Wheel Hub,Crack,669.0,19,709,M1,5.86,20.28,OP14,72,93,57,Pass,2.68,9.0,2025.0
2025-06-05,A,Gear Housing,Porosity,779.0,39,864,M5,7.46,25.86,OP01,70,70,81,Fail,4.51,6.0,2025.0
2026-03-30,B,Gear Housing,Crack,710.0,56,758,M3,6.87,18.05,OP14,49,77,72,Fail,7.39,3.0,2026.0
2025-12-18,B,Cylinder Head,Porosity,655.0,0,485,M1,6.94,21.05,OP02,29,80,54,Pass,0.0,12.0,2025.0
2025-01-07,C,Gear Housing,Misrun,755.0,6,843,M1,4.31,20.53,OP16,73,84,62,Pass,0.71,1.0,2025.0
2025-07-20,C,Wheel Hub,Porosity,731.0,14,700,M1,6.24,11.31,OP18,23,61,58,Pass,2.0,7.0,2025.0
2025-10-31,C,Brake Drum,Shrinkage,753.0,22,477,M1,5.0,25.4,OP05,45,77,67,Fail,4.61,10.0,2025.0
2025-05-23,B,Clutch Plate,Shrinkage,704.0,24,1049,M1,4.47,13.23,OP05,67,90,55,Fail,2.29,5.0,2025.0
2025-06-02,A,Engine Block,Cold Shut,685.0,54,1174,M5,5.49,26.42,OP12,77,67,80,Pass,4.6,6.0,2025.0
2025-06-15,B,Engine Block,Porosity,684.0,8,611,M1,5.8,24.15,OP19,46,73,38,Pass,1.31,6.0,2025.0
2025-07-10,A,Engine Block,Crack,726.0,70,755,M1,3.51,12.15,OP11,42,67,83,Pass,9.27,7.0,2025.0
2025-01-07,C,Engine Block,Sand Inclusion,711.0,104,872,M4,6.42,25.03,OP01,82,61,47,Fail,11.93,1.0,2025.0
2025-01-27,A,Cylinder Head,Misrun,770.0,59,703,M2,6.83,27.42,OP13,86,72,63,Fail,8.39,1.0,2025.0
2025-02-24,C,Engine Block,Shrinkage,742.0,69,662,M3,6.71,29.3,OP15,39,60,37,Fail,10.42,2.0,2025.0
2025-09-02,A,Cylinder Head,Shrinkage,736.0,90,1140,M5,5.51,29.06,OP06,73,85,49,Fail,7.89,9.0,2025.0
2026-02-15,C,Clutch Plate,Misrun,758.0,73,631,M2,5.4,17.31,OP01,31,93,64,Fail,11.57,2.0,2026.0
2025-06-27,B,Clutch Plate,Crack,662.0,3,437,M3,6.53,20.31,OP18,62,93,77,Fail,0.69,6.0,2025.0
2025-03-23,C,Brake Drum,Crack,656.0,91,1105,M5,7.01,24.83,OP06,23,89,79,Fail,8.24,3.0,2025.0
2025-09-19,B,Clutch Plate,Misrun,734.0,29,401,M4,5.99,29.63,OP03,64,76,53,Fail,7.23,9.0,2025.0
2025-10-18,C,Engine Block,Cold Shut,675.0,21,487,M5,7.43,28.4,OP02,51,93,54,Pass,4.31,10.0,2025.0
2026-01-09,A,Gear Housing,Sand Inclusion,678.0,93,948,M3,7.46,25.18,OP05,57,64,37,Pass,9.81,1.0,2026.0
2025-12-03,C,Cylinder Head,Cold Shut,663.0,24,919,M1,4.52,22.55,OP06,31,84,84,Pass,2.61,12.0,2025.0
2025-02-20,C,Brake Drum,Cold Shut,663.0,15,738,M5,4.86,18.76,OP01,25,80,39,Fail,2.03,2.0,2025.0
2025-07-05,B,Brake Drum,Shrinkage,724.0,33,446,M3,5.25,17.33,OP16,89,87,72,Pass,7.4,7.0,2025.0
2025-10-30,C,Gear Housing,Shrinkage,757.0,32,885,M3,4.75,25.19,OP19,47,63,64,Pass,3.62,10.0,2025.0
2025-12-03,C,Clutch Plate,Crack,673.0,73,620,M1,6.26,22.5,OP08,58,76,54,Fail,11.77,12.0,2025.0
2025-02-06,A,Brake Drum,Cold Shut,755.0,95,984,M5,7.2,16.58,OP15,88,67,75,Pass,9.65,2.0,2025.0
2026-02-03,C,Brake Drum,Cold Shut,748.0,99,857,M2,3.04,15.57,OP18,22,81,45,Fail,11.55,2.0,2026.0
2025-07-26,A,Wheel Hub,Sand Inclusion,671.0,19,863,M3,5.87,19.96,OP15,89,60,37,Pass,2.2,7.0,2025.0
2025-08-27,C,Brake Drum,Porosity,707.0,114,1020,M3,7.03,10.29,OP01,66,95,64,Pass,11.18,8.0,2025.0
2025-05-25,B,Clutch Plate,Cold Shut,683.0,29,420,M5,6.83,16.4,OP18,25,63,73,Fail,6.9,5.0,2025.0
2025-04-27,C,Brake Drum,Misrun,753.0,93,935,M3,5.8,14.52,OP16,26,68,82,Pass,9.95,4.0,2025.0
2025-10-26,C,Engine Block,Misrun,780.0,2,704,M4,4.93,20.05,OP09,37,67,63,Pass,0.28,10.0,2025.0
2025-10-11,A,Engine Block,Crack,770.0,15,796,M2,6.06,11.95,OP19,86,94,41,Pass,1.88,10.0,2025.0
2025-03-14,B,Engine Block,Sand Inclusion,737.0,22,1059,M3,5.92,30.0,OP16,21,93,61,Fail,2.08,3.0,2025.0
2025-11-11,C,Cylinder Head,Misrun,764.0,95,868,M2,3.25,29.42,OP17,67,74,36,Pass,10.94,11.0,2025.0
2026-02-21,A,Brake Drum,Crack,749.0,89,1177,M1,6.01,17.46,OP04,64,83,52,Pass,7.56,2.0,2026.0
2025-06-06,A,Engine Block,Porosity,764.0,84,976,M1,3.81,25.44,OP02,54,79,67,Pass,8.61,6.0,2025.0
2025-06-03,A,Cylinder Head,Crack,712.0,52,1034,M2,3.74,25.92,OP14,87,72,66,Pass,5.03,6.0,2025.0
2025-03-20,C,Clutch Plate,Porosity,716.894983277592,64,536,M4,6.04,13.95,OP06,49,69,40,Fail,11.94,3.0,2025.0
2025-09-22,A,Clutch Plate,Porosity,728.0,44,860,M3,6.69,11.96,OP07,56,69,59,Pass,5.12,9.0,2025.0
2026-03-01,A,Clutch Plate,Shrinkage,724.0,86,823,M2,4.06,18.57,OP04,31,81,57,Fail,10.45,3.0,2026.0
2025-02-14,A,Brake Drum,Cold Shut,656.0,46,438,M4,4.89,19.75,OP08,50,75,64,Pass,10.5,2.0,2025.0
2025-04-24,A,Clutch Plate,Misrun,753.0,81,808,M3,5.62,14.58,OP01,33,89,44,Fail,10.02,4.0,2025.0
2025-11-22,B,Cylinder Head,Sand Inclusion,760.0,14,734,M1,3.25,21.74,OP15,76,83,38,Pass,1.91,11.0,2025.0
2025-01-26,B,Clutch Plate,Sand Inclusion,705.0,64,1079,M5,7.22,12.72,OP16,35,60,43,Pass,5.93,1.0,2025.0
2025-11-11,C,Wheel Hub,Sand Inclusion,657.0,17,695,M5,4.21,22.83,OP06,71,70,73,Pass,2.45,11.0,2025.0
2025-09-05,C,Gear Housing,Porosity,779.0,13,1127,M5,4.58,28.88,OP20,29,70,69,Fail,1.15,9.0,2025.0
2025-01-02,A,Brake Drum,Crack,777.0,23,828,M1,4.92,10.18,OP13,58,93,70,Pass,2.78,1.0,2025.0
2025-04-29,C,Engine Block,Cold Shut,703.0,0,638,M4,3.76,22.52,OP10,54,77,50,Fail,0.0,4.0,2025.0
2026-01-03,B,Brake Drum,Shrinkage,748.0,130,1095,M1,5.05,18.05,OP19,85,60,72,Fail,11.87,1.0,2026.0
2025-02-01,A,Gear Housing,Misrun,681.0,113,1179,M4,7.5,22.79,OP09,35,92,55,Fail,9.58,2.0,2025.0
2025-02-05,A,Cylinder Head,Misrun,735.0,57,728,M5,3.76,20.78,OP15,64,81,62,Pass,7.83,2.0,2025.0
2025-10-25,C,Gear Housing,Misrun,667.0,70,969,M1,3.02,25.86,OP14,35,75,79,Pass,7.22,10.0,2025.0
2025-06-13,B,Gear Housing,Sand Inclusion,707.0,68,1160,M1,4.93,14.96,OP06,43,72,75,Fail,5.86,6.0,2025.0
2025-04-02,C,Cylinder Head,Misrun,760.0,0,428,M2,7.12,13.85,OP19,70,89,61,Fail,0.0,4.0,2025.0
2025-10-01,B,Brake Drum,Misrun,694.0,38,660,M4,5.92,28.94,OP10,80,85,59,Fail,5.76,10.0,2025.0
2025-11-07,B,Engine Block,Porosity,719.0,78,792,M4,5.96,22.77,OP13,67,73,71,Fail,9.85,11.0,2025.0
2025-03-21,C,Brake Drum,Misrun,698.0,53,818,M4,3.66,16.5,OP19,78,89,81,Pass,6.48,3.0,2025.0
2026-04-27,A,Brake Drum,Sand Inclusion,757.0,30,668,M5,7.11,18.39,OP01,48,60,55,Fail,4.49,4.0,2026.0
2025-12-04,C,Cylinder Head,Shrinkage,691.0,38,446,M4,4.48,16.28,OP16,80,87,84,Fail,8.52,12.0,2025.0
2025-11-15,C,Cylinder Head,Misrun,665.0,48,668,M2,5.11,17.71,OP12,23,63,45,Fail,7.19,11.0,2025.0
2026-04-16,C,Clutch Plate,Shrinkage,707.0,9,937,M4,5.98,27.47,OP20,32,78,80,Pass,0.96,4.0,2026.0
2026-03-02,B,Gear Housing,Shrinkage,999.0,81,678,M2,5.31,28.44,OP06,68,79,58,Fail,11.95,3.0,2026.0
2025-07-26,C,Gear Housing,Porosity,771.0,15,467,M4,3.66,26.08,OP01,53,85,77,Pass,3.21,7.0,2025.0
2025-06-27,A,Engine Block,Crack,734.0,97,1057,M2,6.06,28.75,OP02,25,71,51,Pass,9.18,6.0,2025.0
2025-08-17,C,Wheel Hub,Cold Shut,705.0,17,877,M1,7.5,25.11,OP10,49,69,69,Pass,1.94,8.0,2025.0
2025-04-06,C,Engine Block,Shrinkage,688.0,53,459,M3,4.2,28.43,OP18,84,82,66,Pass,11.55,4.0,2025.0
2025-12-20,C,Cylinder Head,Misrun,768.0,39,513,M5,4.26,12.12,OP06,33,64,46,Pass,7.6,12.0,2025.0
2025-01-12,A,Cylinder Head,Crack,766.0,37,684,M3,3.47,25.08,OP04,46,75,45,Pass,5.41,1.0,2025.0
2025-09-05,C,Brake Drum,Sand Inclusion,733.0,44,453,M2,7.4,14.0,OP02,77,60,75,Fail,9.71,9.0,2025.0
2025-04-13,C,Clutch Plate,Shrinkage,692.0,2,649,M1,6.91,27.45,OP02,60,69,84,Pass,0.31,4.0,2025.0
2025-10-26,B,Gear Housing,Shrinkage,729.0,40,456,M4,4.93,26.08,OP07,83,61,62,Pass,8.77,10.0,2025.0
2025-11-05,C,Brake Drum,Misrun,701.0,16,553,M1,3.53,24.39,OP01,68,72,58,Fail,2.89,11.0,2025.0
2025-11-21,A,Wheel Hub,Cold Shut,723.0,1,857,M1,4.51,11.31,OP19,60,77,76,Fail,0.12,11.0,2025.0
2025-06-10,C,Wheel Hub,Sand Inclusion,694.0,95,1025,M2,5.41,27.79,OP09,70,90,84,Fail,9.27,6.0,2025.0
